_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2544,2018Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",43,"",43,"",0.4777777777777778,"",0.4777777777777778,"",100,""
2545,2018Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",43,"",43,"",0.4777777777777778,"",0.4777777777777778,"",100,""
2546,2018Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",14,"",14,"",0.15384615384615385,"",0.15384615384615385,"",100,""
2547,2018Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",14,"",14,"",0.15384615384615385,"",0.15384615384615385,"",100,""
2548,2018Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",18,"",18,"",0.1956521739130435,"",0.1956521739130435,"",100,""
2549,2018Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",18,"",18,"",0.1956521739130435,"",0.1956521739130435,"",100,""
2550,2018Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",7,"",7,"",0.07608695652173914,"",0.07608695652173914,"",100,""
2551,2018Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",7,"",7,"",0.07608695652173914,"",0.07608695652173914,"",100,""
2552,2019Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",5,"",5,"",0.05555555555555555,"",0.05555555555555555,"",100,""
2553,2019Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",5,"",5,"",0.05555555555555555,"",0.05555555555555555,"",100,""
2554,2019Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",15,"",15,"",0.16483516483516483,"",0.16483516483516483,"",100,""
2555,2019Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",15,"",15,"",0.16483516483516483,"",0.16483516483516483,"",100,""
2556,2019Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",37,"",37,"",0.40217391304347827,"",0.40217391304347827,"",100,""
2557,2019Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",37,"",37,"",0.40217391304347827,"",0.40217391304347827,"",100,""
2558,2019Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",17,"",17,"",0.18478260869565216,"",0.18478260869565216,"",100,""
2559,2019Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",17,"",17,"",0.18478260869565216,"",0.18478260869565216,"",100,""
2560,2020Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",6,"",6,"",0.06593406593406594,"",0.06593406593406594,"",100,""
2561,2020Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",6,"",6,"",0.06593406593406594,"",0.06593406593406594,"",100,""
2562,2020Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",9,"",9,"",0.0989010989010989,"",0.0989010989010989,"",100,""
2563,2020Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",9,"",9,"",0.0989010989010989,"",0.0989010989010989,"",100,""
2564,2020Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",50,"",50,"",0.5434782608695652,"",0.5434782608695652,"",100,""
2565,2020Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",50,"",50,"",0.5434782608695652,"",0.5434782608695652,"",100,""
2566,2020Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",80,"",80,"",0.8695652173913043,"",0.8695652173913043,"",100,""
2567,2020Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",80,"",80,"",0.8695652173913043,"",0.8695652173913043,"",100,""
2568,2021Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",13,"",13,"",0.14444444444444443,"",0.14444444444444443,"",100,""
2569,2021Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",13,"",13,"",0.14444444444444443,"",0.14444444444444443,"",100,""
2570,2021Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",29,"",29,"",0.31868131868131866,"",0.31868131868131866,"",100,""
2571,2021Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",29,"",29,"",0.31868131868131866,"",0.31868131868131866,"",100,""
2572,2021Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",57,"",57,"",0.6195652173913043,"",0.6195652173913043,"",100,""
2573,2021Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",57,"",57,"",0.6195652173913043,"",0.6195652173913043,"",100,""
2574,2021Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",107,"",107,"",1.1630434782608696,"",1.1630434782608696,"",100,""
2575,2021Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",107,"",107,"",1.1630434782608696,"",1.1630434782608696,"",100,""
2576,2022Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",268,"",268,"",2.977777777777778,"",2.977777777777778,"",100,""
2577,2022Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",268,"",268,"",2.977777777777778,"",2.977777777777778,"",100,""
2578,2022Q2,p,S08000016,"",B120H,"",A9,"",Gastroenterology,"",155,"",155,"",1.7032967032967032,"",1.7032967032967032,"",100,""
2579,2022Q2,p,S08000016,"",S08000016,d,A9,"",Gastroenterology,"",155,"",155,"",1.7032967032967032,"",1.7032967032967032,"",100,""
2580,2017Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7779,"",7090,"",85.48351648351648,"",77.91208791208791,"",91.14282041393496,""
2581,2017Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7779,"",7090,"",85.48351648351648,"",77.91208791208791,"",91.14282041393496,""
2582,2017Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7927,"",7020,"",86.16304347826087,"",76.30434782608695,"",88.55809259492872,""
2583,2017Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7927,"",7020,"",86.16304347826087,"",76.30434782608695,"",88.55809259492872,""
2584,2017Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8437,"",8056,"",91.70652173913044,"",87.56521739130434,"",95.48417684010903,""
2585,2017Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8437,"",8056,"",91.70652173913044,"",87.56521739130434,"",95.48417684010903,""
2586,2018Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",9597,"",9371,"",106.63333333333334,"",104.12222222222222,"",97.64509742627904,""
2587,2018Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",9597,"",9371,"",106.63333333333334,"",104.12222222222222,"",97.64509742627904,""
2588,2018Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8586,"",8161,"",94.35164835164835,"",89.68131868131869,"",95.05008152806896,""
2589,2018Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8586,"",8161,"",94.35164835164835,"",89.68131868131869,"",95.05008152806896,""
2590,2018Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8197,"",7386,"",89.09782608695652,"",80.28260869565217,"",90.1061363913627,""
2591,2018Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8197,"",7386,"",89.09782608695652,"",80.28260869565217,"",90.1061363913627,""
2592,2018Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7644,"",7107,"",83.08695652173913,"",77.25,"",92.97488226059654,""
2593,2018Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7644,"",7107,"",83.08695652173913,"",77.25,"",92.97488226059654,""
2594,2019Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8715,"",7844,"",96.83333333333333,"",87.15555555555555,"",90.0057372346529,""
2595,2019Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8715,"",7844,"",96.83333333333333,"",87.15555555555555,"",90.0057372346529,""
2596,2019Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7687,"",6278,"",84.47252747252747,"",68.98901098901099,"",81.67035254325485,""
2597,2019Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7687,"",6278,"",84.47252747252747,"",68.98901098901099,"",81.67035254325485,""
2598,2019Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7713,"",6705,"",83.83695652173913,"",72.8804347826087,"",86.9311551925321,""
2599,2019Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7713,"",6705,"",83.83695652173913,"",72.8804347826087,"",86.9311551925321,""
2600,2019Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7621,"",7120,"",82.83695652173913,"",77.3913043478261,"",93.42605957223464,""
2601,2019Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7621,"",7120,"",82.83695652173913,"",77.3913043478261,"",93.42605957223464,""
2602,2020Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8090,"",6586,"",88.9010989010989,"",72.37362637362638,"",81.40914709517924,""
2603,2020Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8090,"",6586,"",88.9010989010989,"",72.37362637362638,"",81.40914709517924,""
2604,2020Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",10280,"",6363,"",112.96703296703296,"",69.92307692307692,"",61.89688715953308,""
2605,2020Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",10280,"",6363,"",112.96703296703296,"",69.92307692307692,"",61.89688715953308,""
2606,2020Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8127,"",6774,"",88.33695652173913,"",73.6304347826087,"",83.35179032853452,""
2607,2020Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8127,"",6774,"",88.33695652173913,"",73.6304347826087,"",83.35179032853452,""
2608,2020Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8085,"",7220,"",87.8804347826087,"",78.47826086956522,"",89.30117501546071,""
2609,2020Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8085,"",7220,"",87.8804347826087,"",78.47826086956522,"",89.30117501546071,""
2610,2021Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",9893,"",8633,"",109.92222222222222,"",95.92222222222222,"",87.26372182351157,""
2611,2021Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",9893,"",8633,"",109.92222222222222,"",95.92222222222222,"",87.26372182351157,""
2612,2021Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7627,"",7341,"",83.81318681318682,"",80.67032967032966,"",96.2501638914383,""
2613,2021Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7627,"",7341,"",83.81318681318682,"",80.67032967032966,"",96.2501638914383,""
2614,2021Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8677,"",8047,"",94.31521739130434,"",87.46739130434783,"",92.73942606891782,""
2615,2021Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8677,"",8047,"",94.31521739130434,"",87.46739130434783,"",92.73942606891782,""
2616,2021Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8591,"",7735,"",93.3804347826087,"",84.07608695652173,"",90.03608427424047,""
2617,2021Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8591,"",7735,"",93.3804347826087,"",84.07608695652173,"",90.03608427424047,""
2618,2022Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8435,"",8279,"",93.72222222222223,"",91.9888888888889,"",98.15056312981623,""
2619,2022Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8435,"",8279,"",93.72222222222223,"",91.9888888888889,"",98.15056312981623,""
2620,2022Q2,p,S08000016,"",B120H,"",A1,"",General Medicine,"",8134,"",7756,"",89.38461538461539,"",85.23076923076923,"",95.35283993115317,""
2621,2022Q2,p,S08000016,"",S08000016,d,A1,"",General Medicine,"",8134,"",7756,"",89.38461538461539,"",85.23076923076923,"",95.35283993115317,""
2622,2017Q2,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2765,"",2302,"",30.384615384615383,"",25.296703296703296,"",83.25497287522604,""
2623,2017Q3,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2766,"",2192,"",30.065217391304348,"",23.82608695652174,"",79.24801156905278,""
2624,2017Q4,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2788,"",2150,"",30.304347826086957,"",23.369565217391305,"",77.11621233859397,""
2625,2018Q1,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2657,"",2018,"",29.522222222222222,"",22.42222222222222,"",75.95031990967256,""
2626,2018Q2,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2791,"",1516,"",30.67032967032967,"",16.65934065934066,"",54.317448943031174,""
2627,2018Q3,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2852,"",1871,"",31,"",20.33695652173913,"",65.60308555399719,""
2628,2018Q4,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2834,"",2188,"",30.804347826086957,"",23.782608695652176,"",77.20536344389556,""
2629,2019Q1,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2772,"",2073,"",30.8,"",23.033333333333335,"",74.78354978354979,""
2630,2019Q2,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2771,"",1901,"",30.45054945054945,"",20.89010989010989,"",68.60339227715626,""
2631,2019Q3,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2681,"",1888,"",29.141304347826086,"",20.52173913043478,"",70.42148452070123,""
2632,2019Q4,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2803,"",1889,"",30.467391304347824,"",20.532608695652176,"",67.39207991437746,""
2633,2020Q1,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2538,"",1765,"",27.89010989010989,"",19.395604395604394,"",69.54294720252166,""
2634,2020Q2,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2599,"",1572,"",28.560439560439562,"",17.274725274725274,"",60.484801846864165,""
2635,2020Q3,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2649,"",2022,"",28.793478260869566,"",21.97826086956522,"",76.33069082672706,""
2636,2020Q4,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2677,"",1740,"",29.097826086956523,"",18.91304347826087,"",64.99813223757937,""
2637,2021Q1,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2694,"",1751,"",29.933333333333334,"",19.455555555555556,"",64.99628804751299,""
2638,2021Q2,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2649,"",1755,"",29.10989010989011,"",19.285714285714285,"",66.25141562853906,""
2639,2021Q3,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2659,"",1709,"",28.902173913043477,"",18.57608695652174,"",64.27228281308763,""
2640,2021Q4,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2685,"",1427,"",29.184782608695652,"",15.51086956521739,"",53.14711359404096,""
2641,2022Q1,"",S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2618,"",1729,"",29.08888888888889,"",19.211111111111112,"",66.0427807486631,""
2642,2022Q2,p,S08000016,"",S08000016,d,G1,"",General Psychiatry (Mental Illness),"",2793,"",1764,"",30.692307692307693,"",19.384615384615383,"",63.1578947368421,""
2643,2017Q2,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2394,"",2351,"",26.307692307692307,"",25.835164835164836,"",98.20384294068505,""
2644,2017Q2,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2394,"",2351,"",26.307692307692307,"",25.835164835164836,"",98.20384294068505,""
2645,2017Q3,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2048,"",1988,"",22.26086956521739,"",21.608695652173914,"",97.07031250000001,""
2646,2017Q3,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2048,"",1988,"",22.26086956521739,"",21.608695652173914,"",97.07031250000001,""
2647,2017Q4,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1807,"",1807,"",19.641304347826086,"",19.641304347826086,"",100,""
2648,2017Q4,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1807,"",1807,"",19.641304347826086,"",19.641304347826086,"",100,""
2649,2018Q1,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1850,"",1841,"",20.555555555555557,"",20.455555555555556,"",99.5135135135135,""
2650,2018Q1,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1850,"",1841,"",20.555555555555557,"",20.455555555555556,"",99.5135135135135,""
2651,2018Q2,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2061,"",2014,"",22.64835164835165,"",22.13186813186813,"",97.71955361475011,""
2652,2018Q2,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2061,"",2014,"",22.64835164835165,"",22.13186813186813,"",97.71955361475011,""
2653,2018Q3,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2252,"",2252,"",24.47826086956522,"",24.47826086956522,"",100,""
2654,2018Q3,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2252,"",2252,"",24.47826086956522,"",24.47826086956522,"",100,""
2655,2018Q4,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2078,"",1940,"",22.58695652173913,"",21.08695652173913,"",93.3589990375361,""
2656,2018Q4,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2078,"",1940,"",22.58695652173913,"",21.08695652173913,"",93.3589990375361,""
2657,2019Q1,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1971,"",1949,"",21.9,"",21.655555555555555,"",98.88381532217149,""
2658,2019Q1,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1971,"",1949,"",21.9,"",21.655555555555555,"",98.88381532217149,""
2659,2019Q2,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2011,"",1922,"",22.0989010989011,"",21.12087912087912,"",95.574341123819,""
2660,2019Q2,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2011,"",1922,"",22.0989010989011,"",21.12087912087912,"",95.574341123819,""
2661,2019Q3,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1919,"",1836,"",20.858695652173914,"",19.956521739130434,"",95.67483064095882,""
2662,2019Q3,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1919,"",1836,"",20.858695652173914,"",19.956521739130434,"",95.67483064095882,""
2663,2019Q4,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1754,"",1674,"",19.065217391304348,"",18.195652173913043,"",95.43899657924743,""
2664,2019Q4,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1754,"",1674,"",19.065217391304348,"",18.195652173913043,"",95.43899657924743,""
2665,2020Q1,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1748,"",1671,"",19.208791208791208,"",18.36263736263736,"",95.59496567505721,""
2666,2020Q1,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1748,"",1671,"",19.208791208791208,"",18.36263736263736,"",95.59496567505721,""
2667,2020Q2,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1763,"",1387,"",19.373626373626372,"",15.241758241758241,"",78.67271695972774,""
2668,2020Q2,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1763,"",1387,"",19.373626373626372,"",15.241758241758241,"",78.67271695972774,""
2669,2020Q3,"",S08000016,"",B120H,"",C1,"",General Surgery,"",1973,"",1564,"",21.445652173913043,"",17,"",79.27014698428789,""
2670,2020Q3,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",1973,"",1564,"",21.445652173913043,"",17,"",79.27014698428789,""
2671,2020Q4,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2364,"",1821,"",25.695652173913043,"",19.793478260869566,"",77.03045685279189,""
2672,2020Q4,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2364,"",1821,"",25.695652173913043,"",19.793478260869566,"",77.03045685279189,""
2673,2021Q1,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2119,"",1642,"",23.544444444444444,"",18.244444444444444,"",77.48938178386031,""
2674,2021Q1,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2119,"",1642,"",23.544444444444444,"",18.244444444444444,"",77.48938178386031,""
2675,2021Q2,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2305,"",1927,"",25.32967032967033,"",21.175824175824175,"",83.60086767895879,""
2676,2021Q2,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2305,"",1927,"",25.32967032967033,"",21.175824175824175,"",83.60086767895879,""
2677,2021Q3,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2040,"",1766,"",22.17391304347826,"",19.195652173913043,"",86.56862745098039,""
2678,2021Q3,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2040,"",1766,"",22.17391304347826,"",19.195652173913043,"",86.56862745098039,""
2679,2021Q4,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2395,"",2051,"",26.032608695652176,"",22.293478260869566,"",85.63674321503132,""
2680,2021Q4,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2395,"",2051,"",26.032608695652176,"",22.293478260869566,"",85.63674321503132,""
2681,2022Q1,"",S08000016,"",B120H,"",C1,"",General Surgery,"",2826,"",1910,"",31.4,"",21.22222222222222,"",67.58669497523002,""
2682,2022Q1,"",S08000016,"",S08000016,d,C1,"",General Surgery,"",2826,"",1910,"",31.4,"",21.22222222222222,"",67.58669497523002,""
2683,2022Q2,p,S08000016,"",B120H,"",C1,"",General Surgery,"",2102,"",1936,"",23.0989010989011,"",21.274725274725274,"",92.10275927687917,""
2684,2022Q2,p,S08000016,"",S08000016,d,C1,"",General Surgery,"",2102,"",1936,"",23.0989010989011,"",21.274725274725274,"",92.10275927687917,""
2685,2017Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8494,"",7896,"",93.34065934065934,"",86.76923076923077,"",92.95973628443608,""
2686,2017Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8402,"",7890,"",91.32608695652173,"",85.76086956521739,"",93.90621280647466,""
2687,2017Q4,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8502,"",6806,"",92.41304347826087,"",73.97826086956522,"",80.05175252881675,""
2688,2018Q1,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8521,"",6939,"",94.67777777777778,"",77.1,"",81.43410397840628,""
2689,2018Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8398,"",7024,"",92.28571428571429,"",77.18681318681318,"",83.63896165753751,""
2690,2018Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8517,"",7985,"",92.57608695652173,"",86.79347826086956,"",93.7536691323236,""
2691,2018Q4,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7532,"",92,"",81.8695652173913,"",88.98865784499054,""
2692,2019Q1,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8358,"",6000,"",92.86666666666666,"",66.66666666666667,"",71.78750897343863,""
2693,2019Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8372,"",7401,"",92,"",81.32967032967034,"",88.40181557572862,""
2694,2019Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7800,"",92,"",84.78260869565217,"",92.15500945179585,""
2695,2019Q4,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7760,"",92,"",84.34782608695652,"",91.68241965973534,""
2696,2020Q1,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8400,"",7967,"",92.3076923076923,"",87.54945054945055,"",94.8452380952381,""
2697,2020Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8372,"",6094,"",92,"",66.96703296703296,"",72.79025322503583,""
2698,2020Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7117,"",92,"",77.3586956521739,"",84.08553875236294,""
2699,2020Q4,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7580,"",92,"",82.3913043478261,"",89.55576559546314,""
2700,2021Q1,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8280,"",7203,"",92,"",80.03333333333333,"",86.9927536231884,""
2701,2021Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8392,"",7319,"",92.21978021978022,"",80.42857142857143,"",87.21401334604386,""
2702,2021Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7779,"",92,"",84.55434782608695,"",91.90689981096408,""
2703,2021Q4,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8464,"",7690,"",92,"",83.58695652173913,"",90.85538752362949,""
2704,2022Q1,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8342,"",8100,"",92.68888888888888,"",90,"",97.09901702229682,""
2705,2022Q2,p,S08000016,"",S08000016,d, ,z,Geriatric Medicine - long stay unit,"",8411,"",8104,"",92.42857142857143,"",89.05494505494505,"",96.35001783378908,""
2706,2017Q2,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5144,"",5130,"",56.527472527472526,"",56.37362637362637,"",99.72783825816485,""
2707,2017Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - units other than long stay,"",5144,"",5130,"",56.527472527472526,"",56.37362637362637,"",99.72783825816485,""
2708,2017Q3,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5033,"",4975,"",54.70652173913044,"",54.07608695652174,"",98.84760580170872,""
2709,2017Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - units other than long stay,"",5033,"",4975,"",54.70652173913044,"",54.07608695652174,"",98.84760580170872,""
2710,2017Q4,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5072,"",5021,"",55.130434782608695,"",54.57608695652174,"",98.99447949526814,""
2711,2017Q4,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - units other than long stay,"",5072,"",5021,"",55.130434782608695,"",54.57608695652174,"",98.99447949526814,""
2712,2018Q1,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5115,"",5074,"",56.833333333333336,"",56.37777777777778,"",99.19843597262951,""
2713,2018Q1,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - units other than long stay,"",5115,"",5074,"",56.833333333333336,"",56.37777777777778,"",99.19843597262951,""
2714,2018Q2,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5035,"",4981,"",55.32967032967033,"",54.73626373626374,"",98.92750744786495,""
2715,2018Q2,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - units other than long stay,"",5035,"",4981,"",55.32967032967033,"",54.73626373626374,"",98.92750744786495,""
2716,2018Q3,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5194,"",5124,"",56.45652173913044,"",55.69565217391305,"",98.6522911051213,""
2717,2018Q3,"",S08000016,"",S08000016,d, ,z,Geriatric Medicine - units other than long stay,"",5194,"",5124,"",56.45652173913044,"",55.69565217391305,"",98.6522911051213,""
2718,2018Q4,"",S08000016,"",B120H,"", ,z,Geriatric Medicine - units other than long stay,"",5040,"",4970,"",54.78260869565217,"",54.02173913043478,"",98.61111111111111,""
