_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
26232,2018Q3,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1494,"",669,"",16.23913043,"",7.27173913,"",44.77911647,""
26233,2018Q4,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1538,"",732,"",16.7173913,"",7.956521739,"",47.59427828,""
26234,2018Q4,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1538,"",732,"",16.7173913,"",7.956521739,"",47.59427828,""
26235,2019Q1,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1397,"",850,"",15.52222222,"",9.444444444,"",60.84466714,""
26236,2019Q1,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1397,"",850,"",15.52222222,"",9.444444444,"",60.84466714,""
26237,2019Q2,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1339,"",661,"",14.71428571,"",7.263736264,"",49.36519791,""
26238,2019Q2,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1339,"",661,"",14.71428571,"",7.263736264,"",49.36519791,""
26239,2019Q3,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1234,"",540,"",13.41304348,"",5.869565217,"",43.76012966,""
26240,2019Q3,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1234,"",540,"",13.41304348,"",5.869565217,"",43.76012966,""
26241,2019Q4,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1417,"",677,"",15.40217391,"",7.358695652,"",47.77699365,""
26242,2019Q4,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1417,"",677,"",15.40217391,"",7.358695652,"",47.77699365,""
26243,2020Q1,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1213,"",606,"",13.32967033,"",6.659340659,"",49.95877988,""
26244,2020Q1,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1213,"",606,"",13.32967033,"",6.659340659,"",49.95877988,""
26245,2020Q2,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1735,"",147,"",19.06593407,"",1.615384615,"",8.472622478,""
26246,2020Q2,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1735,"",147,"",19.06593407,"",1.615384615,"",8.472622478,""
26247,2020Q3,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",2294,"",199,"",24.93478261,"",2.163043478,"",8.674803836,""
26248,2020Q3,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",2294,"",199,"",24.93478261,"",2.163043478,"",8.674803836,""
26249,2020Q4,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1073,"",259,"",11.66304348,"",2.815217391,"",24.13793103,""
26250,2020Q4,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1073,"",259,"",11.66304348,"",2.815217391,"",24.13793103,""
26251,2021Q1,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1400,"",364,"",15.55555556,"",4.044444444,"",26,""
26252,2021Q1,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1400,"",364,"",15.55555556,"",4.044444444,"",26,""
26253,2021Q2,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1657,"",316,"",18.20879121,"",3.472527473,"",19.07060954,""
26254,2021Q2,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1657,"",316,"",18.20879121,"",3.472527473,"",19.07060954,""
26255,2021Q3,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1545,"",283,"",16.79347826,"",3.076086957,"",18.3171521,""
26256,2021Q3,"",S08000030,"",T202H,"",C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.065217391,"",0.065217391,"",100,""
26257,2021Q3,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1551,"",289,"",16.85869565,"",3.141304348,"",18.63313991,""
26258,2021Q4,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1227,"",275,"",13.33695652,"",2.989130435,"",22.41238794,""
26259,2021Q4,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1227,"",275,"",13.33695652,"",2.989130435,"",22.41238794,""
26260,2022Q1,"",S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1000,"",366,"",11.11111111,"",4.066666667,"",36.6,""
26261,2022Q1,"",S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1000,"",366,"",11.11111111,"",4.066666667,"",36.6,""
26262,2022Q2,p,S08000030,"",T101H,"",C5,"","Ear, Nose & Throat (ENT)","",1184,"",547,"",13.01098901,"",6.010989011,"",46.19932432,""
26263,2022Q2,p,S08000030,"",S08000030,d,C5,"","Ear, Nose & Throat (ENT)","",1184,"",547,"",13.01098901,"",6.010989011,"",46.19932432,""
26264,2017Q2,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,734,"",203,"",8.065934066,"",2.230769231,"",27.65667575,""
26265,2017Q2,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,734,"",203,"",8.065934066,"",2.230769231,"",27.65667575,""
26266,2017Q3,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,735,"",317,"",7.989130435,"",3.445652174,"",43.1292517,""
26267,2017Q3,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,735,"",317,"",7.989130435,"",3.445652174,"",43.1292517,""
26268,2017Q4,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,738,"",312,"",8.02173913,"",3.391304348,"",42.27642276,""
26269,2017Q4,"",S08000030,"",T202H,"","",z,Emergency Grouping,d,4,"",4,"",0.043478261,"",0.043478261,"",100,""
26270,2017Q4,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,742,"",316,"",8.065217391,"",3.434782609,"",42.58760108,""
26271,2018Q1,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,729,"",295,"",8.1,"",3.277777778,"",40.46639232,""
26272,2018Q1,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,729,"",295,"",8.1,"",3.277777778,"",40.46639232,""
26273,2018Q2,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,736,"",299,"",8.087912088,"",3.285714286,"",40.625,""
26274,2018Q2,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,736,"",299,"",8.087912088,"",3.285714286,"",40.625,""
26275,2018Q3,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,741,"",321,"",8.054347826,"",3.489130435,"",43.31983806,""
26276,2018Q3,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,741,"",321,"",8.054347826,"",3.489130435,"",43.31983806,""
26277,2018Q4,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,753,"",305,"",8.184782609,"",3.315217391,"",40.50464807,""
26278,2018Q4,"",S08000030,"",T202H,"","",z,Emergency Grouping,d,1,"",1,"",0.010869565,"",0.010869565,"",100,""
26279,2018Q4,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,754,"",306,"",8.195652174,"",3.326086957,"",40.58355438,""
26280,2019Q1,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,727,"",328,"",8.077777778,"",3.644444444,"",45.11691884,""
26281,2019Q1,"",S08000030,"",T202H,"","",z,Emergency Grouping,d,1,"",1,"",0.011111111,"",0.011111111,"",100,""
26282,2019Q1,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,728,"",329,"",8.088888889,"",3.655555556,"",45.19230769,""
26283,2019Q2,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,731,"",332,"",8.032967033,"",3.648351648,"",45.41723666,""
26284,2019Q2,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,731,"",332,"",8.032967033,"",3.648351648,"",45.41723666,""
26285,2019Q3,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,736,"",311,"",8,"",3.380434783,"",42.25543478,""
26286,2019Q3,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,736,"",311,"",8,"",3.380434783,"",42.25543478,""
26287,2019Q4,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,738,"",343,"",8.02173913,"",3.72826087,"",46.47696477,""
26288,2019Q4,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,738,"",343,"",8.02173913,"",3.72826087,"",46.47696477,""
26289,2020Q1,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,728,"",337,"",8,"",3.703296703,"",46.29120879,""
26290,2020Q1,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,728,"",337,"",8,"",3.703296703,"",46.29120879,""
26291,2020Q2,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,728,"",269,"",8,"",2.956043956,"",36.95054945,""
26292,2020Q2,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,728,"",269,"",8,"",2.956043956,"",36.95054945,""
26293,2020Q3,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,742,"",383,"",8.065217391,"",4.163043478,"",51.61725067,""
26294,2020Q3,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,742,"",383,"",8.065217391,"",4.163043478,"",51.61725067,""
26295,2020Q4,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,744,"",357,"",8.086956522,"",3.880434783,"",47.98387097,""
26296,2020Q4,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,744,"",357,"",8.086956522,"",3.880434783,"",47.98387097,""
26297,2021Q1,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,724,"",288,"",8.044444444,"",3.2,"",39.77900552,""
26298,2021Q1,"",S08000030,"",T202H,"","",z,Emergency Grouping,d,3,"",3,"",0.033333333,"",0.033333333,"",100,""
26299,2021Q1,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,727,"",291,"",8.077777778,"",3.233333333,"",40.02751032,""
26300,2021Q2,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,737,"",331,"",8.098901099,"",3.637362637,"",44.91180461,""
26301,2021Q2,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,737,"",331,"",8.098901099,"",3.637362637,"",44.91180461,""
26302,2021Q3,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,755,"",395,"",8.206521739,"",4.293478261,"",52.31788079,""
26303,2021Q3,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,755,"",395,"",8.206521739,"",4.293478261,"",52.31788079,""
26304,2021Q4,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,744,"",339,"",8.086956522,"",3.684782609,"",45.56451613,""
26305,2021Q4,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,744,"",339,"",8.086956522,"",3.684782609,"",45.56451613,""
26306,2022Q1,"",S08000030,"",T101H,"","",z,Emergency Grouping,d,724,"",361,"",8.044444444,"",4.011111111,"",49.86187845,""
26307,2022Q1,"",S08000030,"",S08000030,d,"",z,Emergency Grouping,d,724,"",361,"",8.044444444,"",4.011111111,"",49.86187845,""
26308,2022Q2,p,S08000030,"",T101H,"","",z,Emergency Grouping,d,728,"",359,"",8,"",3.945054945,"",49.31318681,""
26309,2022Q2,p,S08000030,"",S08000030,d,"",z,Emergency Grouping,d,728,"",359,"",8,"",3.945054945,"",49.31318681,""
26310,2017Q2,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",193,"",193,"",2.120879121,"",2.120879121,"",100,""
26311,2017Q2,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",193,"",193,"",2.120879121,"",2.120879121,"",100,""
26312,2017Q3,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",246,"",246,"",2.673913043,"",2.673913043,"",100,""
26313,2017Q3,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",246,"",246,"",2.673913043,"",2.673913043,"",100,""
26314,2017Q4,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",370,"",370,"",4.02173913,"",4.02173913,"",100,""
26315,2017Q4,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",370,"",370,"",4.02173913,"",4.02173913,"",100,""
26316,2018Q1,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",334,"",334,"",3.711111111,"",3.711111111,"",100,""
26317,2018Q1,"",S08000030,"",T202H,"",A8,"",Endocrinology & Diabetes,"",3,"",3,"",0.033333333,"",0.033333333,"",100,""
26318,2018Q1,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",337,"",337,"",3.744444444,"",3.744444444,"",100,""
26319,2018Q2,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",340,"",340,"",3.736263736,"",3.736263736,"",100,""
26320,2018Q2,"",S08000030,"",T202H,"",A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.054945055,"",0.054945055,"",100,""
26321,2018Q2,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",345,"",345,"",3.791208791,"",3.791208791,"",100,""
26322,2018Q3,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",287,"",287,"",3.119565217,"",3.119565217,"",100,""
26323,2018Q3,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",287,"",287,"",3.119565217,"",3.119565217,"",100,""
26324,2018Q4,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",160,"",160,"",1.739130435,"",1.739130435,"",100,""
26325,2018Q4,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",160,"",160,"",1.739130435,"",1.739130435,"",100,""
26326,2019Q1,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",212,"",212,"",2.355555556,"",2.355555556,"",100,""
26327,2019Q1,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",212,"",212,"",2.355555556,"",2.355555556,"",100,""
26328,2019Q2,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",408,"",408,"",4.483516484,"",4.483516484,"",100,""
26329,2019Q2,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",408,"",408,"",4.483516484,"",4.483516484,"",100,""
26330,2019Q3,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",290,"",239,"",3.152173913,"",2.597826087,"",82.4137931,""
26331,2019Q3,"",S08000030,"",T202H,"",A8,"",Endocrinology & Diabetes,"",6,"",6,"",0.065217391,"",0.065217391,"",100,""
26332,2019Q3,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",296,"",245,"",3.217391304,"",2.663043478,"",82.77027027,""
26333,2019Q4,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",433,"",302,"",4.706521739,"",3.282608696,"",69.74595843,""
26334,2019Q4,"",S08000030,"",T202H,"",A8,"",Endocrinology & Diabetes,"",1,"",1,"",0.010869565,"",0.010869565,"",100,""
26335,2019Q4,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",434,"",303,"",4.717391304,"",3.293478261,"",69.8156682,""
26336,2020Q1,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",458,"",224,"",5.032967033,"",2.461538462,"",48.90829694,""
26337,2020Q1,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",458,"",224,"",5.032967033,"",2.461538462,"",48.90829694,""
26338,2020Q2,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",650,"",197,"",7.142857143,"",2.164835165,"",30.30769231,""
26339,2020Q2,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",650,"",197,"",7.142857143,"",2.164835165,"",30.30769231,""
26340,2020Q3,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",482,"",300,"",5.239130435,"",3.260869565,"",62.2406639,""
26341,2020Q3,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",482,"",300,"",5.239130435,"",3.260869565,"",62.2406639,""
26342,2020Q4,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",428,"",263,"",4.652173913,"",2.858695652,"",61.44859813,""
26343,2020Q4,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",428,"",263,"",4.652173913,"",2.858695652,"",61.44859813,""
26344,2021Q1,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",568,"",332,"",6.311111111,"",3.688888889,"",58.45070423,""
26345,2021Q1,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",568,"",332,"",6.311111111,"",3.688888889,"",58.45070423,""
26346,2021Q2,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",500,"",367,"",5.494505495,"",4.032967033,"",73.4,""
26347,2021Q2,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",500,"",367,"",5.494505495,"",4.032967033,"",73.4,""
26348,2021Q3,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",494,"",316,"",5.369565217,"",3.434782609,"",63.96761134,""
26349,2021Q3,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",494,"",316,"",5.369565217,"",3.434782609,"",63.96761134,""
26350,2021Q4,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",383,"",291,"",4.163043478,"",3.163043478,"",75.97911227,""
26351,2021Q4,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",383,"",291,"",4.163043478,"",3.163043478,"",75.97911227,""
26352,2022Q1,"",S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",448,"",378,"",4.977777778,"",4.2,"",84.375,""
26353,2022Q1,"",S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",448,"",378,"",4.977777778,"",4.2,"",84.375,""
26354,2022Q2,p,S08000030,"",T101H,"",A8,"",Endocrinology & Diabetes,"",545,"",469,"",5.989010989,"",5.153846154,"",86.05504587,""
26355,2022Q2,p,S08000030,"",S08000030,d,A8,"",Endocrinology & Diabetes,"",545,"",469,"",5.989010989,"",5.153846154,"",86.05504587,""
26356,2017Q2,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6074,"",3859,"",66.74725275,"",42.40659341,"",63.53309187,""
26357,2017Q3,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6164,"",4673,"",67,"",50.79347826,"",75.81116158,""
26358,2017Q4,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6156,"",4470,"",66.91304348,"",48.58695652,"",72.61208577,""
26359,2018Q1,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",5952,"",4229,"",66.13333333,"",46.98888889,"",71.05174731,""
26360,2018Q2,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6097,"",4353,"",67,"",47.83516484,"",71.39576841,""
26361,2018Q3,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6163,"",4326,"",66.98913043,"",47.02173913,"",70.19308778,""
26362,2018Q4,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6164,"",4193,"",67,"",45.57608696,"",68.024010380000007,""
26363,2019Q1,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6030,"",3934,"",67,"",43.71111111,"",65.24046434,""
26364,2019Q2,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6094,"",3797,"",66.96703297,"",41.72527473,"",62.3071874,""
26365,2019Q3,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6164,"",3824,"",67,"",41.56521739,"",62.0376379,""
26366,2019Q4,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6093,"",3910,"",66.22826087,"",42.5,"",64.17200066,""
26367,2020Q1,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6035,"",3768,"",66.31868132,"",41.40659341,"",62.43579122,""
26368,2020Q2,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6006,"",3744,"",66,"",41.14285714,"",62.33766234,""
26369,2020Q3,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6069,"",3734,"",65.9673913,"",40.58695652,"",61.52578679,""
26370,2020Q4,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6089,"",3795,"",66.18478261,"",41.25,"",62.32550501,""
26371,2021Q1,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",5940,"",3719,"",66,"",41.32222222,"",62.60942761,""
26372,2021Q2,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6006,"",3867,"",66,"",42.49450549,"",64.38561439,""
26373,2021Q3,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",5844,"",4208,"",63.52173913,"",45.73913043,"",72.0054757,""
26374,2021Q4,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6072,"",4153,"",66,"",45.14130435,"",68.39591568,""
26375,2022Q1,"",S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",5930,"",4098,"",65.88888889,"",45.53333333,"",69.10623946,""
26376,2022Q2,p,S08000030,"",S08000030,d,G3,"",Forensic Psychiatry,"",6006,"",4253,"",66,"",46.73626374,"",70.81252081,""
26377,2017Q2,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2673,"",2392,"",29.37362637,"",26.28571429,"",89.48746727,""
26378,2017Q2,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",48,"",0,"",0.527472527,"",0,"",0,""
26379,2017Q2,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",2721,"",2392,"",29.9010989,"",26.28571429,"",87.90885704,""
26380,2017Q3,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2609,"",2524,"",28.35869565,"",27.43478261,"",96.74204676,""
26381,2017Q3,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",567,"",15,"",6.163043478,"",0.163043478,"",2.645502646,""
26382,2017Q3,"",S08000030,"",T312H,"",A9,"",Gastroenterology,"",3,"",3,"",0.032608696,"",0.032608696,"",100,""
26383,2017Q3,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3179,"",2542,"",34.55434783,"",27.63043478,"",79.96225228,""
26384,2017Q4,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2634,"",2495,"",28.63043478,"",27.11956522,"",94.72285497,""
26385,2017Q4,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",565,"",13,"",6.141304348,"",0.141304348,"",2.300884956,""
26386,2017Q4,"",S08000030,"",T312H,"",A9,"",Gastroenterology,"",1,"",1,"",0.010869565,"",0.010869565,"",100,""
26387,2017Q4,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3200,"",2509,"",34.7826087,"",27.27173913,"",78.40625,""
26388,2018Q1,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2873,"",2801,"",31.92222222,"",31.12222222,"",97.49390881,""
26389,2018Q1,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",568,"",28,"",6.311111111,"",0.311111111,"",4.929577465,""
26390,2018Q1,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3441,"",2829,"",38.23333333,"",31.43333333,"",82.21447254,""
26391,2018Q2,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2576,"",2406,"",28.30769231,"",26.43956044,"",93.40062112,""
26392,2018Q2,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",585,"",39,"",6.428571429,"",0.428571429,"",6.666666667,""
26393,2018Q2,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3161,"",2445,"",34.73626374,"",26.86813187,"",77.34894021,""
26394,2018Q3,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2591,"",2420,"",28.16304348,"",26.30434783,"",93.40023157,""
26395,2018Q3,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",556,"",4,"",6.043478261,"",0.043478261,"",0.71942446,""
26396,2018Q3,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3147,"",2424,"",34.20652174,"",26.34782609,"",77.0257388,""
26397,2018Q4,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2597,"",2472,"",28.22826087,"",26.86956522,"",95.18675395,""
26398,2018Q4,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",465,"",5,"",5.054347826,"",0.054347826,"",1.075268817,""
26399,2018Q4,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3062,"",2477,"",33.2826087,"",26.92391304,"",80.89483997,""
26400,2019Q1,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2455,"",2338,"",27.27777778,"",25.97777778,"",95.23421589,""
26401,2019Q1,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",514,"",5,"",5.711111111,"",0.055555556,"",0.972762646,""
26402,2019Q1,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",2969,"",2343,"",32.98888889,"",26.03333333,"",78.91545975,""
26403,2019Q2,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2706,"",2609,"",29.73626374,"",28.67032967,"",96.41537324,""
26404,2019Q2,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",557,"",11,"",6.120879121,"",0.120879121,"",1.97486535,""
26405,2019Q2,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3263,"",2620,"",35.85714286,"",28.79120879,"",80.29420778,""
26406,2019Q3,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2854,"",2754,"",31.02173913,"",29.93478261,"",96.49614576,""
26407,2019Q3,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",562,"",10,"",6.108695652,"",0.108695652,"",1.779359431,""
26408,2019Q3,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3416,"",2764,"",37.13043478,"",30.04347826,"",80.91334895,""
26409,2019Q4,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2814,"",2699,"",30.58695652,"",29.33695652,"",95.91329069,""
26410,2019Q4,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",580,"",28,"",6.304347826,"",0.304347826,"",4.827586207,""
26411,2019Q4,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",3394,"",2727,"",36.89130435,"",29.64130435,"",80.34767236,""
26412,2020Q1,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2387,"",2177,"",26.23076923,"",23.92307692,"",91.20234604,""
26413,2020Q1,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",561,"",15,"",6.164835165,"",0.164835165,"",2.673796791,""
26414,2020Q1,"",S08000030,"",T312H,"",A9,"",Gastroenterology,"",14,"",14,"",0.153846154,"",0.153846154,"",100,""
26415,2020Q1,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",2962,"",2206,"",32.54945055,"",24.24175824,"",74.47670493,""
26416,2020Q2,"",S08000030,"",T101H,"",A9,"",Gastroenterology,"",2250,"",1721,"",24.72527473,"",18.91208791,"",76.48888889,""
26417,2020Q2,"",S08000030,"",T202H,"",A9,"",Gastroenterology,"",548,"",2,"",6.021978022,"",0.021978022,"",0.364963504,""
26418,2020Q2,"",S08000030,"",S08000030,d,A9,"",Gastroenterology,"",2798,"",1723,"",30.74725275,"",18.93406593,"",61.57969979,""
